"dept","siren","raison_sociale","nature_juridique","mode_financ","nb_membres","total_pop_tot","total_pop_mun","dep_com","insee","siren_membre","nom_membre","ptot_2023","pmun_2023","path"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31140",213101405,"Chein-Dessus",191,187,"m 0.87182861,43.588617 0.034849,0.0098 -3.881e-4,0.0069 -0.00608,0.0089 -0.011378,0.0053 -0.021487,0.0046 -0.015517,0.0069 0,0 -8.374e-4,-0.0064 0.00109,-0.01397 0.00589,-0.0095 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31342",213103427,"Milhas",182,179,"m 0.79712571,43.624094 -0.00232,-0.0056 0.056188,0.0061 8.374e-4,0.0064 0.00928,0.01075 -0.00557,0.0154 0,0 -0.016105,-0.0023 -0.013464,-0.01281 -0.03543,-0.0032 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31321",213103211,"Marsoulas",137,130,"m 1.0020593,43.498903 0.00288,0.0087 -0.00747,0.0074 -0.00421,1.42e-4 0,0 -0.00346,-8.99e-4 -0.0075,-0.0082 0.012228,-0.0079 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31095",213100951,"Cabanac-Cazaux",131,129,"m 0.72634851,43.569092 0.018039,0.0017 0.011302,0.0058 0.00384,0.0061 0,0 -0.015933,0.0047 -0.01291,-2.42e-4 -0.00445,-0.01722 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31059",213100597,"Belbèze-en-Comminges",120,114,"m 1.0130121,43.478844 -0.01009,-0.0072 0.00178,-0.0057 0.0313,7.3e-5 0.017031,0.0033 -0.00345,0.0058 0.00391,0.0052 -0.00147,0.01312 0,0 -0.00863,-0.0016 -0.00689,0.0033 -0.016945,1.12e-4 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31562",213105620,"Urau",119,118,"m 0.94273381,43.582532 0.022701,0.01259 0.00945,0.02001 0.00764,0.0042 0.013744,0.003 -0.015997,0.0164 -0.014391,0.0036 0,0 -0.04183,-0.03778 0.00473,-0.0091 0.00226,-0.0096 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31376",213103765,"Montgaillard-de-Salies",108,105,"m 0.91897081,43.545112 0.00788,-5.21e-4 -0.00139,-0.0028 0.0093,3.25e-4 0.018907,0.0089 -0.00262,0.0092 -0.00844,0.0021 -0.00157,0.0031 0,0 -0.021668,-4.56e-4 0.00135,-0.0031 -0.00588,-0.0042 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31198",213101983,"Le Fréchet",106,103,"m 0.93626111,43.409231 0.0041,2.09e-4 7.088e-4,0.003 0.00587,0.01185 -0.00281,0.0026 0.00312,0.0096 0,0 -0.031903,-0.0082 6.292e-4,-0.0051 7.449e-4,-0.0018 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31191",213101918,"Fougaron",101,100,"m 0.92519521,43.610192 -0.012386,-0.0036 0.011242,-0.002 0.04183,0.03778 -0.026609,0.0052 0,0 -0.010437,-10e-4 -0.014575,-0.0149 0.015152,-0.01557 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31012",213100126,"Arbon",99,97,"m 0.74815901,43.608483 0.00411,0.0058 -6.323e-4,0.0068 0,0 -0.038249,-0.004 -0.00144,-0.0063 0.011217,-0.009 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31260",213102601,"Laffite-Toupière",99,98,"m 0.91575921,43.432129 0.013216,0.002 -0.00409,0.0091 0.00283,0.0059 -0.00847,0.0068 0.00469,0.0081 0,0 -0.023126,-0.0098 -0.013325,-7.11e-4 0.022673,-0.0093 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31014",213100142,"Arguenos",90,86,"m 0.71526641,43.639191 0.00968,-0.0079 0.018943,0.0072 -0.0079,0.02274 0.023435,0.009 -0.00428,0.0071 0,0 -0.00111,-3e-4 -0.040795,-0.01451 -0.01361,-0.0013 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31030",213100308,"Ausseing",81,80,"m 1.0201195,43.455014 0.00497,-0.0087 0.020629,0.0059 0.00667,0.0047 0.00242,0.0095 -1.05e-4,0.0013 -0.00168,0.0015 0,0 -0.017031,-0.0033 -0.0313,-7.3e-5 0.011118,-0.01188 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31591",213105919,"Escoulis",80,79,"m 1.0364985,43.495031 0.00689,-0.0033 0.00863,0.0016 -0.012615,0.01951 0,0 -0.012733,-0.0018 -0.015996,-0.01134 0.00888,-0.0046 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31236",213102361,"Herran",72,71,"m 0.88883481,43.619501 -0.00721,0.004 1.825e-4,0.0033 0.020052,0.0076 0.012397,-0.0028 0.014575,0.0149 -0.015026,0.0073 -0.037728,0.0016 -0.00828,-0.0014 -0.012255,0.0031 0,0 0.00557,-0.0154 -0.00928,-0.01075 0.015518,-0.0069 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31131",213101314,"Cazaunous",70,69,"m 0.69471071,43.622356 0.01868,-0.0052 0.038249,0.004 -0.011149,0.0048 0.0034,0.01261 0,0 -0.018943,-0.0072 -0.010351,-0.0067 -0.013775,0.0012 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31440",213104409,"Proupiary",70,69,"m 0.85656671,43.441037 0.011736,0.0022 0.00976,-0.0054 -0.00367,0.01248 0.00802,0.007 -0.0049,0.01626 0,0 -9.921e-4,-2.5e-4 -0.015751,-0.01259 -0.00534,-0.0094 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31431",213104318,"Portet-d'Aspet",60,59,"m 0.85554321,43.657118 0.012255,-0.0031 0.00828,0.0014 0.010468,0.02205 -0.0074,0.0079 -0.013158,3.96e-4 -0.00766,0.0034 -0.013424,-0.0012 -0.003,0.0025 0,0 -0.00698,-0.01952 -0.015089,-0.0085 0.019606,-0.0076 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31348",213103484,"Moncaup",36,36,"m 0.70081711,43.625824 0.013775,-0.0012 0.010351,0.0067 -0.00968,0.0079 -0.01564,0.02208 -0.00224,0.0032 0,0 -0.00591,-0.0055 3.122e-4,-0.01276 -0.0062,-0.01186 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31447",213104474,"Razecueillé",35,34,"m 0.83943821,43.65485 -0.019606,0.0076 -0.00324,5.78e-4 0,0 -0.016203,-0.01001 -0.00985,-0.01417 0.03543,0.0032 z"
"31",200073146,"CC Cagire Garonne Salat","CC","FPU",55,18343,17791,"31","31195",213101959,"Francazal",30,30,"m 0.99797791,43.5892 0.011142,0.0052 0.00553,0.0087 0.00891,-1.73e-4 -0.016862,0.0041 -0.010431,0.01525 0,0 -0.013744,-0.003 0.00863,-0.01934 -9.435e-4,-0.01023 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31555",213105554,"Toulouse",503020,498003,"m 1.3867405,43.074797 -0.017645,-0.01151 0.00606,-0.0042 -0.014665,-0.0061 0.00637,-0.0097 -0.0014,-0.0097 0.00979,-0.0078 -0.012166,-0.0042 8.765e-4,-0.0062 -0.010907,-0.0068 0.00379,-0.01372 0.010779,-0.0069 0.00296,-0.0028 0.00453,0.0012 0.00211,0.0067 0.00826,0.0033 0.015916,-0.0072 0.00131,-0.02416 0.00504,-0.0097 -0.0065,-0.0089 0.011872,-1.92e-4 0.00566,0.0049 0.01331,0.003 4.721e-4,-0.0068 0.00837,-0.003 0.00307,0.01722 0.00946,-9e-4 0.00768,-0.0086 0.00724,0.0037 0.00512,0.01217 0.0088,9.57e-4 0.00806,-0.0031 0.00885,0.0018 -0.00804,0.01205 -0.00913,0.0071 0.00481,0.02038 0.00533,0.0057 0.00523,0.01685 0.00832,0.0033 0.00834,0.0029 0.00118,0.01057 -0.00779,0.0089 -0.011848,0.004 -0.018088,-0.0027 -0.00794,0.0038 -0.011969,0.01043 0.00497,0.0094 0,0 -0.02079,-0.009 -0.011859,-0.0044 -0.018196,-0.0017 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31149",213101496,"Colomiers",40342,39866,"m 1.2853041,43.013969 -3.985e-4,-0.0034 0.012841,-0.0097 0.00682,-0.01946 0.00456,-7.64e-4 0.00432,-8.59e-4 0.010026,0.0064 0.024911,-0.0066 0.019235,0.0084 -0.010779,0.0069 -0.00379,0.01372 0.010907,0.0068 -8.765e-4,0.0062 0,0 -0.00401,0.0016 -0.020908,-0.0046 -0.03208,-3.06e-4 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31557",213105570,"Tournefeuille",29405,28763,"m 1.3248937,43.044453 -0.017949,-0.0039 -0.01455,-0.0081 0.00451,-0.0059 0.00909,-0.0017 9.41e-5,-0.0065 0.03208,3.06e-4 0.020908,0.0046 0.00401,-0.0016 0.012166,0.0042 -0.00979,0.0078 0.0014,0.0097 -0.00637,0.0097 0,0 -0.00475,0.005 -0.022033,-0.0058 -0.00396,0.0019 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31069",213100696,"Blagnac",26600,26101,"m 1.3854805,42.996584 -0.00826,-0.0033 -0.00211,-0.0067 -0.00453,-0.0012 -0.00296,0.0028 -0.019235,-0.0084 0.011743,-0.02913 6.499e-4,-0.002 0.015167,0.008 0.025295,-0.0099 0,0 0.0065,0.0089 -0.00504,0.0097 -0.00131,0.02416 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31157",213101579,"Cugnaux",20358,20100,"m 1.3297519,43.054026 0.00396,-0.0019 0.022033,0.0058 0.00475,-0.005 0.014665,0.0061 -0.00606,0.0042 -0.00275,0.0066 0.00682,0.0089 0,0 -0.016019,0.0065 -0.044917,-0.01037 0.0052,-0.01619 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31044",213100449,"Balma",17300,17006,"m 1.4820464,42.98711 0.00913,-0.0071 0.014688,-0.0088 0.013712,0.0093 0.00648,0.0048 -0.00486,0.01575 0.00678,0.0045 -0.00747,0.0061 0.00645,0.0071 -0.00369,0.0018 0.00103,0.0063 -0.012172,0.0018 -0.00638,0.0045 0,0 -0.00832,-0.0033 -0.00523,-0.01685 -0.00533,-0.0057 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31506",213105067,"Saint-Orens-de-Gameville",13401,13163,"m 1.5074691,43.055638 0.00779,-0.0089 -0.00118,-0.01057 0.023711,-0.0017 0.023642,0.0113 -0.00966,0.01101 0.00671,0.0045 -0.00563,0.01288 0.00819,0.0082 0,0 -0.013396,-0.0035 -0.015964,-0.01336 -0.014226,-0.0023 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31561",213105612,"L'Union",12511,12339,"m 1.4735041,42.968268 -0.00512,-0.01217 -0.00724,-0.0037 2.697e-4,-0.0033 0.013218,-0.0032 0.00323,-0.0025 0.012197,0.0046 0.00326,0.006 0.016803,0.01121 -0.00425,0.0061 -0.014688,0.0088 0,0 0.00804,-0.01205 -0.00885,-0.0018 -0.00806,0.0031 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31488",213104888,"Saint-Jean",11259,11114,"m 1.4933157,42.953952 -0.00326,-0.006 -0.012197,-0.0046 0.00669,-0.01113 0.00417,4.55e-4 0.018187,0.01076 0.016827,0.015 0,0 0.00324,0.002 -0.00438,0.0051 -0.012467,-4.59e-4 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31116",213101165,"Castelginest",10901,10784,"m 1.417687,42.900559 0.012367,0.0021 0.01202,-0.0024 -0.00416,0.0017 0.0011,0.0034 0.018907,0.01058 0.00476,0.0059 -0.0023,0.0073 -0.0083,-0.0019 -0.00769,0.0032 -0.00382,-0.0018 -0.0084,0.0022 0,0 -0.00524,-0.0092 -0.015884,-0.01323 -0.00121,-0.0026 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31588",213105885,"Villeneuve-Tolosane",10238,10112,"m 1.3122349,43.074842 0.044917,0.01037 0.016019,-0.0065 0.00501,0.01037 -0.00194,0.0026 -0.00371,-0.0022 -0.031163,0.0069 0,0 -0.014079,-0.0087 -0.00346,-0.0063 -0.012182,-0.005 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31282",213102825,"Launaguet",9425,9309,"m 1.4436589,42.93532 0.00609,-0.0021 -0.00536,-0.0027 0.00769,-0.0032 0.0083,0.0019 0.00235,-2.4e-4 0.01451,0.0075 -0.00261,0.0094 -0.013218,0.0032 -2.697e-4,0.0033 0,0 -0.00768,0.0086 -0.00946,9e-4 -0.00307,-0.01722 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31022",213100225,"Aucamville",9340,9245,"m 1.4131161,42.946472 -0.0054,-0.01774 0.016281,0.0058 0.00553,0.0044 0.010531,-0.0053 0.00361,0.0017 -0.00272,0.0093 0,0 -0.00837,0.003 -4.721e-4,0.0068 -0.01331,-0.003 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31417",213104177,"Pibrac",8776,8523,"m 1.2572648,43.002886 -0.00238,-0.0057 -0.044786,-0.01008 0.012416,-0.01474 0.015198,-0.0095 0.022289,0.0033 0.012821,-0.0031 0.0084,0.0025 0.00654,0.0086 0.021356,0.0065 -0.00456,7.64e-4 -0.00682,0.01946 -0.012841,0.0097 3.985e-4,0.0034 -0.00197,0.0011 0,0 -0.011763,-0.0045 -0.020454,-10e-4 -0.00181,-0.0029 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31150",213101504,"Cornebarrieu",7827,7715,"m 1.2877715,42.974258 -0.00654,-0.0086 0.02206,-0.01094 0.00816,-0.0078 0.021517,-0.0045 0.01397,0.0085 0.013192,-3.98e-4 -0.011743,0.02913 0,0 -0.024911,0.0066 -0.010026,-0.0064 -0.00432,8.59e-4 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31032",213100324,"Aussonne",7348,7265,"m 1.3103373,42.93642 -0.010806,-0.01563 -0.00171,-0.0021 0.046543,-0.01279 -0.00282,0.0067 0.00731,0.009 -0.00181,0.0068 0.00508,0.0059 0.00867,0.01429 -6.499e-4,0.002 0,0 -0.013192,3.98e-4 -0.01397,-0.0085 -0.021517,0.0045 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31056",213100563,"Beauzelle",7216,7127,"m 1.3661291,42.9413 0.0096,-0.005 0.0085,-0.0019 0.0037,0.01173 0.013308,6.23e-4 0,0 -0.025295,0.0099 -0.015167,-0.008 -0.00867,-0.01429 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31490",213104904,"Saint-Jory",6853,6777,"m 1.3133057,42.863327 0.00904,0.0026 0.018675,-0.0033 0.010864,-0.0069 0.0051,-0.0097 0.00688,0.0026 0.01485,0.0087 0.011564,0.02261 0.00441,0.0048 9.7e-6,0.003 -0.00405,5.82e-4 -0.00225,-0.0027 -0.0082,0.0014 -0.00691,-0.0041 0.00214,0.0092 -0.00569,0.0051 0,0 -0.00844,0.0013 -0.016487,-0.0072 -0.030255,-0.02145 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31467",213104672,"Saint-Alban",6319,6269,"m 1.3986584,42.900739 0.0064,0.0087 0.00365,0.0018 0.00235,-0.0028 0.015884,0.01323 0.00524,0.0092 -0.00818,0.0036 0,0 -0.016281,-0.0058 -0.011183,-0.02334 -0.00167,-0.003 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31091",213100910,"Bruguières",6111,6005,"m 1.3906386,42.88823 0.00405,-5.82e-4 -9.7e-6,-0.003 -0.00441,-0.0048 0.00636,-0.0051 0.013195,-0.0027 0.010209,-0.01106 0.00426,0.0015 -0.00397,0.0096 0.012894,0.0098 -0.014054,0.01245 -0.00149,0.0062 -0.00784,0.0053 0.00121,0.0026 0,0 -0.00235,0.0028 -0.00365,-0.0018 -0.0064,-0.0087 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31445",213104458,"Quint-Fonsegrives",6038,5950,"m 1.5057363,43.03329 0.00638,-0.0045 0.012172,-0.0018 -0.00103,-0.0063 0.00369,-0.0018 0.031392,0.006 0.010909,0.0065 0.00143,0.0061 -0.00365,0.0086 0,0 -0.0056,-3.22e-4 -0.023642,-0.0113 -0.023711,0.0017 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31351",213103518,"Mondonville",5582,5483,"m 1.2694582,42.946441 0.00523,-0.0057 0.026018,-0.0095 -0.00118,-0.01042 0.010806,0.01563 0.00112,0.01051 -0.00816,0.0078 -0.02206,0.01094 0,0 -0.0084,-0.0025 -0.012821,0.0031 -0.022289,-0.0033 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31182",213101827,"Fenouillet",5509,5462,"m 1.3688548,42.926859 9.495e-4,-0.01064 0.00764,0.0021 0.00871,-0.0069 0.010375,-0.006 0.011183,0.02334 0.0054,0.01774 -0.011872,1.92e-4 0,0 -0.013308,-6.23e-4 -0.0037,-0.01173 -0.0085,0.0019 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31230",213102304,"Gratentour",4583,4501,"m 1.4332329,42.881938 0.014067,0.002 0.00588,0.0031 -0.00444,0.0092 -0.00666,0.0041 0,0 -0.01202,0.0024 -0.012367,-0.0021 0.00149,-0.0062 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31389",213103898,"Montrabé",4176,4099,"m 1.5269652,42.960483 -0.00324,-0.002 0.012494,0.0024 0.00416,0.0061 0.022438,0.0042 -0.0091,0.0012 -0.010072,0.0069 -0.012983,-0.0033 -0.011085,0.0045 0,0 -0.013712,-0.0093 0.00425,-0.0061 0.012467,4.59e-4 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31541",213105414,"Seilh",3361,3287,"m 1.3488462,42.921572 -0.00731,-0.009 0.00282,-0.0067 0.00329,-0.0041 0.010487,0.01004 0.011661,0.0044 -9.495e-4,0.01064 0.00688,0.0094 0,0 -0.0096,0.005 -0.014015,-0.007 -0.00508,-0.0059 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31205",213102056,"Gagnac-sur-Garonne",3192,3161,"m 1.3476561,42.901825 -0.00439,-0.0048 0.00155,-0.0057 0.016487,0.0072 0.00844,-0.0013 0.016422,0.01426 0,0 -0.00871,0.0069 -0.00764,-0.0021 -0.011661,-0.0044 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31186",213101868,"Fonbeauzard",3022,2993,"m 1.4321796,42.930913 0.0084,-0.0022 0.00382,0.0018 0.00536,0.0027 -0.00609,0.0021 0,0 -0.00361,-0.0017 -0.010531,0.0053 -0.00553,-0.0044 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31088",213100886,"Brax",2983,2887,"m 1.2101016,42.987139 0.044786,0.01008 0.00238,0.0057 -0.00796,0.0037 0,0 -0.017753,-0.0017 -0.013804,-0.0089 -0.012733,-0.0027 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31293",213102932,"Lespinasse",2884,2862,"m 1.3801898,42.886945 0.0082,-0.0014 0.00225,0.0027 0.00802,0.01251 -0.0038,0.0017 0.00167,0.003 -0.010375,0.006 0,0 -0.016422,-0.01426 0.00569,-0.0051 -0.00214,-0.0092 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31163",213101637,"Drémil-Lafage",2714,2649,"m 1.5706802,43.037463 -0.00143,-0.0061 0.015305,-0.0068 0.00272,-0.0096 0.00783,5.1e-4 0.00246,-0.01568 0.0062,-0.005 0.013815,0.0084 0.00105,0.0056 0.00878,0.0011 0.00287,-0.0026 0.00269,0.0027 -0.00403,0.0095 -0.00893,0.0076 -0.00827,0.01122 0.0017,0.009 0,0 -0.012825,-0.0027 -0.00138,-0.0061 -0.011448,-0.006 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31184",213101843,"Flourens",2086,2048,"m 1.5279759,43.005601 0.014437,-0.0011 0.00678,-0.0048 0.024252,0.01195 0.013839,0.0033 -0.00272,0.0096 -0.015305,0.0068 0,0 -0.010909,-0.0065 -0.031392,-0.006 -0.00645,-0.0071 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31355",213103559,"Mons",1833,1789,"m 1.5491907,42.999718 -0.00257,-0.0048 0.01045,-0.0046 0.018233,0.0029 0.012714,7.07e-4 0.00956,0.0059 0,0 -0.00246,0.01568 -0.00783,-5.1e-4 -0.013839,-0.0033 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31053",213100530,"Beaupuy",1332,1302,"m 1.5458869,42.956395 0.010115,-0.0039 0.00312,-0.0053 0.018453,0.0042 4.503e-4,0.0067 -0.00768,0.0081 0.00356,0.0093 0,0 -0.011086,-0.0043 -0.022438,-0.0042 -0.00416,-0.0061 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31003",213100035,"Aigrefeuille",1300,1271,"m 1.5670338,43.046088 0.00365,-0.0086 0.017121,-0.0049 0.011448,0.006 0.00138,0.0061 0,0 -0.00781,0.01178 -0.00881,-0.0014 -0.00414,-0.0053 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31418",213104185,"Pin-Balma",987,954,"m 1.5306611,42.976038 0.012983,0.0033 0.00842,0.0022 0.005,0.0088 -0.01045,0.0046 0.00257,0.0048 -0.00678,0.0048 -0.014437,0.0011 0,0 -0.00678,-0.0045 0.00486,-0.01575 -0.00648,-0.0048 z"
"31",243100518,"Toulouse Métropole","METRO","FPU",37,816362,806503,"31","31352",213103526,"Mondouzil",230,219,"m 1.5537152,42.972372 0.0091,-0.0012 0.011086,0.0043 0.0027,0.0025 -0.00131,0.0152 0,0 -0.018233,-0.0029 -0.005,-0.0088 -0.00842,-0.0022 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31451",213104516,"Revel",9947,9652,"m 1.9743639,43.156465 -0.00179,-0.0101 -0.00728,-0.0044 -0.012394,-0.01505 7.763e-4,-0.0042 0.00357,-0.0036 0.021222,0.0077 0.010016,0.0074 0.022508,-0.0024 0.00276,-0.0028 0.00251,-0.0029 -0.00264,-0.02009 0.00386,-0.0018 0.00862,0.0024 0.010049,0.0066 0.00396,-0.0017 0.00358,-0.0091 0.00557,0.01264 -0.00432,0.0079 0.00451,0.0046 -0.00911,0.0081 -0.014087,0.0021 -0.00576,0.0054 -0.00442,0.02054 0.00746,0.0035 0.00676,0.0092 -0.042923,0.0011 -0.022458,0.01304 0,0 -0.00558,-0.0029 -0.00928,-0.01919 0.014005,-6.12e-4 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31478",213104789,"Saint-Félix-Lauragais",1297,1261,"m 1.8987972,43.19891 -0.02364,-0.01599 -0.00104,-0.0067 -0.016489,-0.0065 -0.00575,-0.0017 0.00302,-0.01658 -0.01212,-0.0044 0.00121,-0.0061 0.00459,-4.17e-4 0.00458,0.0054 0.015941,-0.01107 -0.00796,-0.0082 -0.015834,-0.007 -0.00542,-0.0054 0.00122,-0.01314 0.018939,0.0093 0.00421,-0.0013 0.00626,0.0016 0.00104,0.01035 0.014183,0.01439 0.022158,0.006 0.010164,0.0044 0.00417,0.0063 0.012595,0.0051 0.027156,-0.0139 0.00332,-0.0014 0.00728,0.0044 0.00179,0.0101 -0.010295,0.0113 -0.014005,6.12e-4 0.00928,0.01919 -0.010632,0.0052 -0.013012,-0.0034 -0.013316,0.0028 -9.138e-4,0.0066 -0.00904,0.01136 0.00338,0.0023 -0.00392,0.0033 0,0 -0.00712,0.0034 -0.00801,-0.0026 0.00653,-0.01212 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31371",213103716,"Montégut-Lauragais",433,418,"m 1.9220403,43.123349 0.02452,0.0082 0.00634,-0.0046 0.012394,0.01505 -0.00332,0.0014 -0.0041,-0.0018 -0.013121,0.004 -0.013622,-0.0031 -0.01308,0.0034 0,0 -0.010164,-0.0044 -6.171e-4,-0.01036 0.0099,-0.0076 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31491",213104912,"Saint-Julia",424,413,"m 1.8888612,43.10244 2.84e-5,-0.0062 0.00167,7.57e-4 0.027689,0.01471 0.00379,0.01164 -0.00487,1.65e-4 -0.0099,0.0076 6.171e-4,0.01036 0,0 -0.022158,-0.006 -0.014183,-0.01439 -0.00104,-0.01035 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31569",213105695,"Vaudreuille",394,384,"m 1.9670946,43.197993 -0.00217,-0.0076 0.022458,-0.01304 0.042923,-0.0011 0.00928,0.01142 -0.00112,0.0033 -0.0085,0.0026 -0.00787,-0.0036 0,0 -0.00832,0.0082 -0.021747,0.0056 -0.018168,-0.0098 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31570",213105703,"Vaux",313,308,"m 1.8194106,43.135144 0.00378,0.0016 0.00757,-0.0032 0.00826,0.0021 0.00496,0.0053 -0.00121,0.0061 0.01212,0.0044 -0.00302,0.01658 -0.017436,-0.0036 -0.026541,0.0047 0,0 -0.00273,-0.0084 0.00923,-0.01111 -0.00321,-0.01257 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31463",213104631,"Roumens",254,250,"m 1.9311338,43.142478 0.013622,0.0031 0.013121,-0.004 0.0041,0.0018 0,0 -0.027156,0.0139 -0.012595,-0.0051 -0.00417,-0.0063 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31329",213103294,"Maurens",211,208,"m 1.8172337,43.132639 2.315e-4,4.39e-4 0.00195,0.0021 -0.00823,0.0018 0.00321,0.01257 -0.00923,0.01111 0,0 -0.028652,-0.0051 0.012836,-0.01573 0.00932,-0.0067 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31393",213103930,"Mourvilles-Hautes",171,166,"m 1.808904,43.178457 0.00472,-0.0034 0.013844,0.0086 0.00929,0.001 0.00736,-0.0041 0.00387,0.0046 -0.00231,0.0053 -0.00413,0.0059 -0.013622,-10e-4 -0.00949,0.0071 0,0 -0.00983,-0.0075 -0.012945,-0.004 -0.00113,-0.0034 z"
"31",243100567,"CC Lauragais Revel Sorezois","CC","FPU",28,22259,21653,"31","31180",213101801,"Falga",149,143,"m 1.8485676,43.140526 -0.00459,4.17e-4 -0.00496,-0.0053 -0.00826,-0.0021 -0.00757,0.0032 -0.00378,-0.0016 -0.00195,-0.0021 0.00748,-0.004 0.017798,-0.0029 0.00255,-0.0064 0,0 0.015834,0.007 0.00796,0.0082 -0.015941,0.01107 z"
