dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2023;pmun_2023;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01422;210104220;Tossiat;1390;1354;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01447;210104477;Villereversure;1376;1345;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01115;210101150;Confrançon;1370;1339;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01405;210104055;Servas;1301;1273;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01196;210101960;Jayat;1261;1241;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01229;210102299;Malafretaz;1248;1226;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01145;210101457;Dompierre-sur-Veyle;1214;1190;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01336;210103362;Saint-André-sur-Vieux-Jonc;1209;1187;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01108;210101085;Coligny;1185;1161;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01151;210101515;Druillat;1168;1139;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01388;210103883;Saint-Trivier-de-Courtes;1124;1116;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01236;210102364;Marsonnas;1050;1021;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01264;210102646;Montracol;1036;1017;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01385;210103859;Saint-Rémy;983;964;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01369;210103693;Saint-Just;980;955;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01245;210102455;Bohas-Meyriat-Rignat;971;950;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01321;210103214;Revonnas;921;892;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01346;210103461;Saint-Didier-d'Aussiat;871;852;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01095;200062537;Nivigne et Suran;861;843;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01375;210103750;Saint-Martin-le-Châtel;807;788;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01184;210101846;Hautecourt-Romanèche;784;756;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01140;210101408;Curtafond;783;764;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01038;210100384;Bény;778;759;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01364;210103644;Saint-Jean-sur-Reyssouze;775;767;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01367;210103677;Saint-Julien-sur-Reyssouze;733;726;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01429;210104295;Vandeins;729;714;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01259;210102596;Montcet;724;708;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01212;210102125;Lescheroux;720;712;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01124;210101242;Cormoz;710;702;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01029;210100293;Beaupont;691;683;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01408;210104089;Simandre-sur-Suran;670;659;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01445;210104451;Villemotier;650;628;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01380;210103800;Saint-Nizier-le-Bouchoux;625;612;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01125;210101259;Corveissiat;617;604;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01127;210101275;Courmangoux;514;506;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01147;210101473;Domsure;512;509;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01040;210100400;Béréziat;490;480;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01139;210101390;Curciat-Dongalon;449;444;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01296;210102968;Pirajoux;424;413;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01197;210101978;Journans;391;377;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01317;210103172;Ramasse;337;331;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01432;210104329;Verjon;336;333;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01230;210102307;Mantenay-Montlin;317;310;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01433;210104337;Vernoux;310;306;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01128;210101283;Courtes;302;301;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01425;210104253;La Tranclière;291;284;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01391;210103917;Salavre;281;273;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01387;210103875;Saint-Sulpice;259;256;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01437;210104378;Vescours;226;221;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01150;210101507;Drom;219;214;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01177;210101770;Grand-Corent;189;184;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01106;210101069;Cize;185;178;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01406;210104063;Servignat;174;173;;;
01;200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;74;137751;133942;01;01309;210103099;Pouillat;83;83;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01262;210102620;Montluel;6944;6864;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01142;210101424;Dagneux;4819;4765;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01032;210100327;Béligneux;3443;3414;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01049;210100491;La Boisse;3412;3335;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01027;210100277;Balan;2699;2647;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01276;210102760;Niévroz;1652;1627;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01062;210100624;Bressolles;974;951;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01297;210102976;Pizay;906;890;;;
01;240100610;CC de la Côtière à Montluel;CC;FPU;9;25405;25039;01;01342;210103420;Sainte-Croix;556;546;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01354;210103545;Saint-Genis-Pouilly;14463;14274;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01173;210101739;Gex;13467;13177;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01160;210101606;Ferney-Voltaire;10784;10612;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01143;210101432;Divonne-les-Bains;10239;9999;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01313;210103131;Prévessin-Moëns;9193;8948;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01419;210104196;Thoiry;6299;6119;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01071;210100715;Cessy;5168;5045;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01281;210102810;Ornex;4766;4591;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01288;210102885;Péron;2836;2777;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01401;210104014;Sergy;2282;2209;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01103;210101036;Chevry;2276;2226;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01109;210101093;Collonges;2276;2230;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01135;210101358;Crozet;2269;2205;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01435;210104352;Versonnex;2215;2146;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01153;210101531;Échenevex;2198;2123;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01399;210103990;Ségny;2198;2145;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01360;210103602;Saint-Jean-de-Gonville;1982;1934;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01078;210100780;Challex;1631;1597;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01158;210101580;Farges;1072;1053;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01397;210103974;Sauverny;1007;988;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01180;210101804;Grilly;862;842;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01308;210103081;Pougny;817;803;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01209;210102091;Léaz;812;796;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01436;210104360;Vesancy;501;492;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01104;210101044;Chézery-Forens;464;453;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01247;210102471;Mijoux;312;299;;;
01;240100750;CA du Pays de Gex;CA;FPU;27;102624;100314;01;01210;210102109;Lélex;235;231;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01249;210102497;Miribel;10355;10202;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01043;210100434;Beynost;4943;4829;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01376;210103768;Saint-Maurice-de-Beynost;4107;4066;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01275;210102752;Neyron;2648;2596;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01424;210104246;Tramoyes;1867;1823;;;
01;240100800;CC de Miribel et du Plateau;CC;FPU;6;25050;24619;01;01418;210104188;Thil;1130;1103;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01004;210100046;Ambérieu-en-Bugey;14662;14288;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01244;210102448;Meximieux;8141;7998;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01202;210102026;Lagnieu;7340;7214;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01450;210104501;Villieu-Loyes-Mollon;3827;3755;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01224;210102240;Loyettes;3324;3296;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01007;210100079;Ambronay;2946;2827;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01378;210103784;Saint-Maurice-de-Gourdans;2755;2699;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01089;210100897;Château-Gaillard;2303;2254;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01345;210103453;Saint-Denis-en-Bugey;2278;2245;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01384;210103842;Saint-Rambert-en-Bugey;2201;2172;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01099;210100996;Chazey-sur-Ain;1650;1590;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01361;210103610;Saint-Jean-de-Niost;1646;1600;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01054;210100541;Bourg-Saint-Christophe;1517;1482;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01213;210102133;Leyment;1361;1332;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01403;210104030;Serrières-de-Briord;1350;1310;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01290;210102901;Pérouges;1340;1309;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01047;210100475;Blyes;1303;1269;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01390;210103909;Saint-Vulbas;1268;1247;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01431;210104311;Vaux-en-Bugey;1253;1224;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01444;210104444;Villebois;1213;1195;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01386;210103867;Saint-Sorlin-en-Bugey;1177;1117;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01149;210101499;Douvres;1123;1094;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01064;210100640;Briord;1114;1095;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01366;210103669;Sainte-Julie;1105;1088;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01325;210103255;Rignieux-le-Franc;1084;1065;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01416;210104162;Tenay;1024;1012;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01396;210103966;Sault-Brénaz;1001;987;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01088;210100889;Charnoz-sur-Ain;930;902;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01216;210102166;Lhuis;914;893;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01156;210101564;Faramans;855;843;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01008;210100087;Ambutrix;781;768;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01379;210103792;Saint-Maurice-de-Rémens;774;762;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01041;210100418;Bettant;768;748;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01421;210104212;Torcieu;749;734;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01255;210102554;Montagnieu;662;651;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01349;210103495;Saint-Éloi;529;523;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01017;210100178;Argis;456;445;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01037;210100376;Bénonces;312;309;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01260;210102604;Le Montellier;309;304;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01411;210104113;Souclin;279;271;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01198;210101986;Joyeux;269;266;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01002;210100020;L'Abergement-de-Varey;268;262;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01219;210102190;Lompnas;166;162;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01013;210100137;Arandas;147;143;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01400;210104006;Seillonnaz;142;139;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01107;210101077;Cleyzieu;140;136;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01280;210102802;Ordonnaz;136;136;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01111;210101119;Conand;135;133;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01233;210102331;Marchamp;132;130;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01076;210100764;Chaley;125;122;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01277;210102778;Nivollet-Montgriffon;116;115;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01190;210101903;Innimond;87;86;;;
01;240100883;CC de la Plaine de l'Ain;CC;FPU;53;81569;79824;01;01279;210102794;Oncieu;82;77;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01033;200083863;Valserhône;16770;16434;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01189;210101895;Injoux-Génissiat;1150;1123;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01081;210100814;Champfromier;747;726;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01114;210101143;Confort;704;693;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01082;210100822;Chanay;652;637;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01044;210100442;Billiat;645;628;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01357;210103578;Saint-Germain-de-Joux;509;502;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01448;210104485;Villes;401;394;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01257;210102570;Montanges;361;351;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01174;210101747;Giron;178;176;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01298;210102984;Plagne;159;157;;;
01;240100891;CC du Pays Bellegardien (CCPB);CC;FPU;12;22421;21964;01;01215;200085306;Surjoux-Lhopital;145;143;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02648;210206231;Ribemont;1951;1914;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02575;210205522;Origny-Sainte-Benoite;1672;1660;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02287;210202701;Essigny-le-Grand;1072;1045;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02387;210203675;Itancourt;1043;1007;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02532;210205092;Moÿ-de-l'Aisne;1001;983;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02775;210207486;Vendeuil;946;929;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02503;210204806;Mont-d'Origny;829;827;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02756;210207296;Urvillers;701;689;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02124;210208120;Brissy-Hamégicourt;661;651;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02717;210206900;Séry-lès-Mézières;610;597;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02741;210207148;Thenelles;545;540;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02009;210200093;Alaincourt;537;531;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02306;210202883;La Ferté-Chevresis;522;513;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02483;210204608;Mézières-sur-Oise;522;511;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02721;210206942;Sissy;477;475;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02639;210206140;Remigny;353;346;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02184;210201711;Chevresis-Monceau;351;346;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02123;210208112;Brissay-Choigny;304;299;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02813;210207866;Villers-le-Sec;252;245;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02636;210206116;Regny;205;200;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02552;210205290;Neuvillette;198;190;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02592;210205696;Parpeville;198;193;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02605;210205811;Pleine-Selve;197;192;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02075;210200747;Berthenicourt;196;194;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02066;210200655;Benay;195;193;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02640;210206157;Renansart;159;155;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02170;210201570;Châtillon-sur-Oise;124;124;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02446;210204236;Ly-Fontaine;119;118;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02732;210207056;Surfontaine;104;104;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02149;210201364;Cerizy;62;60;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02345;210203261;Gibercourt;40;40;;;
02;200040426;CC du Val de l'Oise;CC;FA;32;16172;15897;02;02380;210203600;Hinacourt;26;26;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02408;210203873;Laon;24738;24091;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02028;210200283;Athies-sous-Laon;2656;2597;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02238;210202230;Crépy;1829;1798;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02128;210201166;Bruyères-et-Montbérault;1493;1447;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02037;210200374;Aulnois-sous-Laon;1410;1380;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02497;210204749;Mons-en-Laonnois;1181;1151;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02157;210201448;Chambry;857;834;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02153;200086338;Cessières-Suzy;796;775;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02821;210207940;Vivaise;695;674;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02309;210202917;Festieux;688;683;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02191;210201786;Chivy-lès-Étouvelles;518;511;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02282;210202669;Eppes;440;432;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02621;210205969;Presles-et-Thierny;394;386;;;
02;200043495;CA du Pays de Laon;CA;FPU;38;42905;41853;02;02697;210206710;Samoussy;388;383;;;
